	Артикул	Наименование	Количество	Единица измерения	Цена для конечного пользователя, руб.	Стоимость для конечного пользователя, руб.	Примечания	Дата выдачи КП	Номер КП	Проектная скидка	"Цена с проектной скидкой,
  руб."	"Стоимость с проектной скидкой,
  руб."	Стандартная скидка	"Цена со стандартной скидкой,
  руб."	"Стоимость со стандартной скидкой,
  руб."	Цена для конечного пользователя, $	Стоимость для конечного пользователя, $	"Цена с проектной скидкой,
  $"	"Стоимость с проектной скидкой,
  $"	Цена для конечного пользователя, руб	Стоимость для конечного пользователя, руб	Цена с проектной скидкой, руб	Стоимость с проектной скидкой, руб	Цена , руб.	Стоимость руб.	проектная скидка	Цена со скидкой, руб.	Стоимость со скидкой, руб.	Цена для конечного пользователя, €	Стоимость для конечного пользователя, €	Цена с проектной скидкой, €	Стоимость с проектной скидкой, €	Скидка для конечного пользователя	Цена для конечного пользователя со скидкой, руб.	Стоимость для конечного пользователя со скидкой, руб.	Цена со специальной скидкой, $	Стоимость со специальной скидкой, $	"Цена с проектной скидкой,
  €"	"Стоимость с проектной скидкой,
  €"	"Цена,
  руб. "	скидка	цена со скидкой	стоимость со скидкой	Цена для конечного пользователя, Руб.	Стоимость для конечного пользователя, Руб.	"Цена с проектной скидкой,
  Руб."	"Стоимость с проектной скидкой,
  Руб."	Стоимость , руб.	Unnamed: 6	 руб.	спец ЕНДЮЗЕР	Цена со скидкой от , руб.	Входная стоимость	Стоимость для конечного пользователя, $.	"Цена с проектной скидкой,
  $."	"Стоимость с проектной скидкой,
  $."	"Ширина
мм"	"Глубина
мм"	Высота мм	Масса, кг	Unnamed: 2	Цена для конечного пользователя, $.
9136	C3.SR1052	Панель потолочная C3, 600*1000мм	11.0	шт.	46600.0	512600.0		27.12.2022	5625	0.47	24700.0	271700.0																																																		
9137	C3.SC0100	Колонна C3 опорная 100мм	4.0	шт.	3600.0	14400.0		27.12.2022	5625	0.47	1910.0	7640.0																																																		
9138	C3.SR3006	Добор с щеточным краем, 600*100мм	21.0	шт.	4700.0	98700.0		27.12.2022	5625	0.47	2490.0	52290.0																																																		
9139	C3.AX3003	Заглушка C3 между шкафами, металл.	1.0	шт.	27500.0	27500.0		27.12.2022	5625	0.47	14600.0	14600.0																																																		
9140	C3.IW6042_2	Кондиционер прецизионный C3 42кВт, 600*1200*2000, внутрирядный, хладагент - гликоль 40%, пароувлажнение, внешний блок в компл.	5.0	шт.	3740400.0	18702000.0		27.12.2022	5625	0.47	1982400.0	9912000.0																																																		
9141	C3.RF4201	Шкаф C3 42U 600*1050, черный, дверь перф.	6.0	шт.	177700.0	1066200.0		27.12.2022	5625	0.47	94200.0	565200.0																																																		
9142	C3.PS4002	БРП управляемый C3, 1 фаза, 32А, С13-20, С19-4, 2 авт., вх.IEC 309, каб.3м	0.0	шт.	190700.0	0.0		27.12.2022	5625	0.47	101100.0	0.0																																																		
9143	C3.PM4008	Блок распред.пит.с мониторингом C3, 3 фазы, 16А, С13-36, С19-6, 3 авт., вх.IEC 309, каб.3м	12.0	шт.	156000.0	1872000.0		27.12.2022	5625	0.47	82700.0	992400.0																																																		
9144	C3.PV2115	Блок распред.пит. C3 верт., 3 фазы, 16А, C13-36, C19-6, 3 авт., вх.IEC309, каб.2,5м., черный	0.0	шт.	47600.0	0.0		27.12.2022	5625	0.47	25200.0	0.0																																																		
9145	C3.OV2001	Органайзер кабельный C3 верт., 8 металл.колец, 17U, (1компл.=2шт.)	12.0	шт.	19600.0	235200.0		27.12.2022	5625	0.47	10390.0	124680.0																																																		
9146	C3.OH1001	Органайзер кабельный C3 гориз., 5 пласт.колец, 1U	6.0	шт.	1900.0	11400.0		27.12.2022	5625	0.47	1010.0	6060.0																																																		
9147	C3.SD2025	Комплект дверной C3, самонесущ., прозрачн., д/коридора 1000мм, 2 двери	1.0	шт.	246900.0	246900.0		27.12.2022	5625	0.47	130900.0	130900.0																																																		
9148	C3.AX4001	Механический синхронизатор раздвижения дверей C3	1.0	шт.	36200.0	36200.0		27.12.2022	5625	0.47	19200.0	19200.0																																																		
9149	C3.AX3006	Комплект изоляции крыши шкафа, универсальный, гибкий	6.0	шт.	6400.0	38400.0		27.12.2022	5625	0.47	3390.0	20340.0																																																		
9150	C3.ST2400	Балка С3, продольная, горизонт., 2400мм	2.0	шт.	26400.0	52800.0		27.12.2022	5625	0.47	14000.0	28000.0																																																		
9151	C3.SC0100	Колонна C3 опорная 100мм	2.0	шт.	3600.0	7200.0		27.12.2022	5625	0.47	1910.0	3820.0																																																		
9152	C3.SR1052	Панель потолочная C3, 600*1000мм	3.0	шт.	46600.0	139800.0		27.12.2022	5625	0.47	24700.0	74100.0																																																		
9153	C3.SR1053	Панель потолочная C3, 300*1000мм	2.0	шт.	30000.0	60000.0		27.12.2022	5625	0.47	15900.0	31800.0																																																		
9154	C3.SR3008	Добор с щеточным краем, 800*100мм	6.0	шт.	5100.0	30600.0		27.12.2022	5625	0.47	2700.0	16200.0																																																		
9155	C3.SD2029	Комплект сращивания изоляций коридоров сторонних производителей	1.0	шт.	96400.0	96400.0		27.12.2022	5625	0.47	51100.0	51100.0																																																		
9156	C3.IW3025	Кондиционер прецизионный C3 25 кВт, 300*2000*1200, внутрирядный,  хладагент - гликоль 40%, пароувлажнение, один ввод питания	4.0	шт.	3169800.0	12679200.0		27.12.2022	5625	0.47	1680000.0	6720000.0																																																		
9157	C3.RF4802	Шкаф C3 48U 600*1200, черный, дверь перф.	1.0	шт.	224700.0	224700.0		20.12.2022	5626	0.47	119100.0	119100.0																																																		
9158	C3.RF4202	Шкаф C3 42U 600*1200, черный, дверь перф.	1.0	шт.	186600.0	186600.0		20.12.2022	5626	0.47	98900.0	98900.0																																																		
9159	C3.PM5009	Блок распред.пит. с мониторингом, C3 гориз., 2U, 1 фаза, 32А, C13-12, C19-4, 1 авт., вх.IEC309,каб.3м	44.0	шт.	97400.0	4285600.0		20.12.2022	5626	0.47	51600.0	2270400.0																																																		
9160	C3.PA1023	Блок распред.пит. C3 гориз., 1U, 1 фаза, 16А, С13-9, вх.С20,каб.2,5м	10.0	шт.	18100.0	181000.0		20.12.2022	5626	0.47	9600.0	96000.0																																																		
9161	C3.BM2009	"Фальшпанель-заглушка 19"" со щеточным вводом, 1U, чёрная"	10.0	шт.	3540.0	35400.0		23.12.2022	5627	0.47	1900.0	19000.0																																																		
9162	C3.SH0109	"Полка 19"" регулируемая, 620-720мм., перфорированная,  черная"	4.0	шт.	5400.0	21600.0		23.12.2022	5627	0.47	2900.0	11600.0																																																		
9163	C3.RP4833	Шкаф телекоммуникационный C3 48U 600х800, черный, дверь перф.	5.0	шт.	132500.0	662500.0		23.12.2022	5627	0.47	70200.0	351000.0																																																		
9164	C3.GR2001	Комплект заземления для шкафов C3.RP	4.0	шт.	1270.0	5080.0		23.12.2022	5627	0.47	700.0	2800.0																																																		
9165	C3.RK0004	Комплект роликов для телекоммуникационных шкафов	4.0	шт.	4080.0	16320.0		23.12.2022	5627	0.47	2200.0	8800.0																																																		
9166	C3.BM2003	Фальшпанель C3 металл., 2U, чёрная	8.0	шт.	740.0	5920.0		23.12.2022	5627	0.47	400.0	3200.0																																																		
9167	C3.BM2005	Фальшпанель C3 металл., 3U, чёрная	9.0	шт.	1030.0	9270.0		23.12.2022	5627	0.47	500.0	4500.0																																																		
9168	C3.BM2007	Фальшпанель C3 металл., 4U, чёрная	23.0	шт.	1280.0	29440.0		23.12.2022	5627	0.47	700.0	16100.0																																																		
9169	C3.PA1011	Блок распред.пит. C3 гориз., 1U, 1 фаза, 16А, Schuko-9, вх.Schuko,каб.1,8м	36.0	шт.	9600.0	345600.0		23.12.2022	5627	0.47	5100.0	183600.0																																																		
9170	C3.SH0109	"Полка 19"" регулируемая, 620-720мм., перфорированная,  черная"	44.0	шт.	5400.0	237600.0		23.12.2022	5627	0.47	2900.0	127600.0																																																		
9171	C3.OH1010	Органайзер кабельный C3 гориз., пластик. пальцы с крышкой, 1U	32.0	шт.	7300.0	233600.0		23.12.2022	5627	0.47	3942.0	126144.0																																																		
9172	C3.OH1003	Органайзер кабельный C3 гориз., 5 металл.колец, 1U	32.0	шт.	1700.0	54400.0		23.12.2022	5627	0.47	900.0	28800.0																																																		
9173	C3.FS1003	Комплект крепежа C3 винт-гайка-шайба, д/установки в шкаф, M6, 100 шт.	6.0	шт.	2900.0	17400.0		23.12.2022	5627	0.47	1540.0	9240.0																																																		
9174	C3.GR1006	Комплект заземления C3 д/шкафа, гориз. (шина, 15 проводов, крепеж)	10.0	шт.	7500.0	75000.0		23.12.2022	5627	0.47	3980.0	39800.0																																																		
9175	C3.OV3121	Кабельный органайзер С3 верт. 48U, ширина 60 мм, со стяжками, черный	20.0	шт.	3700.0	74000.0		23.12.2022	5627	0.47	2000.0	40000.0																																																		
9176	C3.SH0109	"Полка 19"" регулируемая, 620-720мм., перфорированная,  черная"	2.0	шт.	5400.0	10800.0		23.12.2022	5627	0.47	2900.0	5800.0																																																		
9177	C3.RP4291	Шкаф телекоммуникационный C3 42U 800х1000, черный, дверь стекло	1.0	шт.	138500.0	138500.0		23.12.2022	5627	0.47	73400.0	73400.0																																																		
9178	C3.RP2489	Шкаф телекоммуникационный C3 24U 800х1000, черный, дверь стекло	1.0	шт.	94900.0	94900.0		23.12.2022	5627	0.47	50300.0	50300.0																																																		
9179	C3.FS1002	Комплект крепежа C3 винт-гайка-шайба, д/установки в шкаф, M6, 60 шт.	4.0	шт.	1800.0	7200.0		23.12.2022	5627	0.47	950.0	3800.0																																																		
9180	C3.FR3029	Модуль вентиляторный в крышу черный, 2 вентилятора, с термостатом	2.0	шт.	11900.0	23800.0		23.12.2022	5627	0.47	6300.0	12600.0																																																		
9181	C3.OH1003	Органайзер кабельный C3 гориз., 5 металл.колец, 1U	1.0	шт.	1700.0	1700.0		23.12.2022	5627	0.47	900.0	900.0																																																		
9182	C3.SH1003	Полка д/размещ.оборуд.C3 консольная, 2U, 25 кг	8.0	шт.	3700.0	29600.0		23.12.2022	5627	0.47	1960.0	15680.0																																																		
9183	C3.BM1001	Панель-заглушка C3 металл., 1U, М6	6.0	шт.	700.0	4200.0		23.12.2022	5627	0.47	370.0	2220.0																																																		
9184	C3.BM1002	Панель-заглушка C3 металл., 2U, М6	4.0	шт.	1200.0	4800.0		23.12.2022	5627	0.47	640.0	2560.0																																																		
9185	C3.PH2008	Блок распред. пит. С3 гориз., 1U, 220В, 10А, Schuko-9, вх. C14, черный	5.0	шт.	3500.0	17500.0		23.12.2022	5627	0.46	1900.0	9500.0																																																		
9186	C3.RF4209	Шкаф C3 42U 800*1200, черный, дверь перф.	10.0	шт.	213200.0	2132000.0		19.12.2022	5629	0.47	113000.0	1130000.0																																																		
9187	C3.RF4509	Шкаф C3 45U 800*1200, черный, дверь перф.	10.0	шт.	227000.0	2270000.0		19.12.2022	5629	0.47	120300.0	1203000.0																																																		
9188	C3.RF4809	Шкаф C3 48U 800*1200, черный, дверь перф.	10.0	шт.	256800.0	2568000.0		19.12.2022	5629	0.47	136100.0	1361000.0																																																		
9189	C3.PM4008	Блок распред.пит.с мониторингом C3, 3 фазы, 16А, С13-36, С19-6, 3 авт., вх.IEC 309, каб.3м	0.0	шт.	156000.0	0.0		19.12.2022	5629	0.47	82700.0	0.0																																																		
9190	C3.PS3001	Стоечный переключатель нагрузки C3, 1U, 230В, 16А, вход C20-2, выход С13-8, C19-1	0.0	шт.	116000.0	0.0		19.12.2022	5629	0.47	61500.0	0.0																																																		
9191	C3.PS3101	Сетевая карта SNMP для переключателя нагрузки	0.0	шт.	24500.0	0.0		19.12.2022	5629	0.4699999999999999	13000.0	0.0																																																		
9192	C3.PV2003	Блок распред.пит. C3 верт., 1 фаза, 32А, С13-36, C19-12, Schuko-3, 2 авт., вх.IEC 309, каб.2,5м	0.0	шт.	48500.0	0.0		19.12.2022	5629	0.47	25700.0	0.0																																																		
